rsd4co2;Downwelling Shortwave Radiation 4XCO2 Atmosphere;downwelling_shortwave_flux_in_air;unset;[['CMIP5_cfMon']]
cli;Mass Fraction of Cloud Ice;mass_fraction_of_cloud_ice_in_air;Calculated as the mass of cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_cfDay']]
conccmcn;Number Concentration Coarse Mode Aerosol;number_concentration_of_coarse_mode_ambient_aerosol_in_air;includes all particles with diameter larger than 1 micron;[['CMIP5_aero']]
zmch3ccl2f;Zonal Mean CH3CCl2F Volume Mixing Ratio;mole_fraction_of_hcfc141b_in_air;;[['CCMI1_monthly']]
zmnoy;Zonal Mean Total Reactive Nitrogen (NOy) Volume Mixing Ratio;mole_fraction_of_total_reactive_nitrogen_in_air;"Total family (the sum of all appropriate species in the model); list the species in the netCDF header, e.g. NOy = N + NO + NO2 + NO3 + HNO3 + 2N2O5 + HNO4 + ClONO2 + BrONO2.  Definition: Total reactive nitrogen; usually includes atomic nitrogen (N), nitric oxide (NO), NO2, nitrogen trioxide (NO3), dinitrogen radical (N2O5), nitric acid (HNO3), peroxynitric acid (HNO4), BrONO2, ClONO2";[['CCMI1_daily']]
eshrice;Eastward Derivative of Northward Sea Ice Velocity;eastward_derivative_of_northward_sea_ice_velocity;"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Reported as """"missing"""" in regions free of sea ice.";[['CMIP5_OImon', 'SPECS_OImon']]
emioa;Rate of Emission and Production of Dry Aerosol Total Organic Matter;tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_net_chemical_production_and_emission;Tendency of atmosphere mass content of organic matter dry aerosol due to net production and emission.  This is the sum of total emission of POA and total production of SOA (emipoa+chepsoa). 'Mass' refers to the mass of organic matter, not mass of organic carbon alone. We recommend a scale factor of POM=1.4*OC, unless your model has more detailed info available. Was called emi_pom in old ACCMIP Excel table. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
vmrco50na700;co_50_na Volume Mixing Ratio at 700 hPa;unset;"daily mean, emitted as anthropogenic CO over North America (15N-55N; 60W-125W) (emission file available from HTAP), uniform fixed 50-day exponential decay.";[['CCMI1_daily']]
vsfevap;Virtual Salt Flux into Sea Water due to Evaporation;virtual_salt_flux_into_sea_water_due_to_evaporation;unset;[['CMIP5_Omon']]
wsgsmax;Daily Maximum Near-Surface Wind Speed of Gust;wind_speed_of_gust;near-surface (usually, 10 meters) wind speed of gust;[['CORDEX_day']]
vmrnh5;nh_5 Volume Mixing Ratio;unset;Fixed surface layer mixing ratio over latitudes 30-50N (100ppbv), uniform fixed 5-day exponential decay (e-folding time=4.32x105s).;[['CCMI1_monthly']]
dryoa;Dry Deposition Rate of Dry Aerosol Organic Matter;tendency_of_atmosphere_mass_content_of_particulate_organic_matter_dry_aerosol_due_to_dry_deposition;"tendency of atmosphere mass content of organic dry aerosol due to dry deposition: This is the sum of dry deposition of POA and dry deposition of SOA (see next two entries). """"Mass"""" refers to the mass of organic matter, not mass of organic carbon alone.";[['CMIP5_aero']]
zmla;Height of Boundary Layer;atmosphere_boundary_layer_thickness;;[['CORDEX_6h', 'CORDEX_day']]
co3;Mole Concentration of Carbonate expressed as Carbon in Sea Water at Surface;mole_concentration_of_carbonate_expressed_as_carbon_in_sea_water;unset;[['CMIP5_Omon', 'CMIP5_Oyr']]
snd;Snow Depth;surface_snow_thickness;snow depth;[['CCMI1_daily']]
tpo3chm;Net Chemistry Tendency of O3 in the Troposphere;unset;The tropopause follows the WMO definition. The tendency has to be calculated online for all the grid boxes below the tropopause (including the boxes containing the tropopause), as tropopause fluctuates rapidly.  Integrate 3D tendency field vertically to 2d field for every time step, then do the monthly average.;[['CCMI1_monthly']]
clic;Mass Fraction of Convective Cloud Ice;mass_fraction_of_convective_cloud_ice_in_air;Calculated as the mass of convective cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  This includes precipitating hydrometeors ONLY if the precipitating hydrometeors affect the calculation of radiative transfer in model.;[['CMIP5_cf3hr', 'CMIP5_cfMon']]
va200;Northward Wind;northward_wind;unset;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
tnsclwmi;Tendency of Mass Fraction of Stratiform Cloud Liquid Water due to Melting From Cloud Ice;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_melting_from_cloud_ice;unset;[['CMIP5_cfMon']]
chclf2tbrdn;Tendency of Atmospheric Burden of CHClF2;tendency_of_atmosphere_moles_of_hcfc22;total yearly averaged atmospheric loss;[['CCMI1_annual']]
talk;Total Alkalinity at Surface;sea_water_alkalinity_expressed_as_mole_equivalent;total alkalinity equivalent concentration (including carbonate, nitrogen, silicate, and borate components);[['CMIP5_Omon', 'CMIP5_Oyr']]
ta200;Air Temperature;air_temperature;unset;[['CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem']]
vmrch3br;CH3Br Volume Mixing Ratio;mole_fraction_of_methyl_bromide_in_air;;[['CCMI1_daily']]
stoo3;Dry Deposition Rate of Ozone in Stomata;tendency_of_atmosphere_mass_content_of_ozone_due_to_dry_deposition_into_stomata;(dry deposition includes gravitational settling, impact scavenging, and turbulent deposition).;[['CCMI1_monthly']]
mcd;Downdraft Convective Mass Flux;atmosphere_downdraft_convective_mass_flux;Calculated as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).;[['CMIP5_cfMon']]
c4PftFrac;Total C4 PFT Cover Fraction;area_fraction;fraction of entire grid cell  that is covered by C4 PFTs (including grass and crops).;[['CMIP5_Lmon', 'SPECS_Lmon']]
hfyba;Ocean Heat Y Transport due to Bolus Advection;ocean_heat_y_transport_due_to_bolus_advection;unset;[['CMIP5_Omon']]
rsdt;TOA Incident Shortwave Radiation;toa_incoming_shortwave_flux;at the top of the atmosphere;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfDay', 'CMIP5_cfSites', 'CORDEX_6h', 'CORDEX_day', 'CORDEX_mon', 'CORDEX_sem', 'SPECS_Amon', 'SPECS_day']]
rlussi;Upward Long Wave over Sea Ice;surface_upwelling_longwave_flux_in_air;the upward longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.;[['CMIP5_OImon']]
vmrch2o;CH2O Volume Mixing Ratio;mole_fraction_of_formaldehyde_in_air;;[['CCMI1_daily', 'CCMI1_monthly']]
ch3ccl3brdn;Atmospheric Burden of CH3CCl3;atmosphere_moles_of_hcc140a;total yearly average burden;[['CCMI1_annual']]
sltovovrt;Northward Ocean Salt Transport due to Overturning;northward_ocean_salt_transport_due_to_overturning;unset;[['CMIP5_Omon']]
vmrch3cl;CH3Cl Volume Mixing Ratio;mole_fraction_of_methyl_chloride_in_air;;[['CCMI1_daily']]
drybc;Dry Deposition Rate of Black Carbon Aerosol Mass;tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_dry_deposition;Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.;[['CCMI1_monthly']]
epfe100;Downward Flux of Particulate Iron;sinking_mole_flux_of_particulate_iron_in_sea_water;unset;[['CMIP5_Omon']]
swtoaasbcff;All-Sky SW-RF BCFF at TOA Anthropogenic;unset;proposed name: toa_instantaneous_shortwave_forcing_due_to_black_carbon_ambient_aerosol_from_fossil_fuels;[['CCMI1_monthly']]
tnpeo;Tendency of Ocean Potential Energy Content;tendency_of_ocean_potential_energy_content;unset;[['CMIP5_Oclim']]
hfrunoffds2d;Temperature Flux due to Runoff Expressed as Heat Flux into Sea Water;temperature_flux_due_to_runoff_expressed_as_heat_flux_into_sea_water;unset;[['CMIP5_Omon']]
vmrcly;Total Inorganic Chlorine (Cly) Volume Mixing Ratio;mole_fraction_of_inorganic_chlorine_in_air;"Total family (the sum of all appropriate species in the model) ; list the species in the netCDF header, e.g. Cly = HCl + ClONO2 + HOCl + ClO + Cl + 2*Cl2O2 +2Cl2 + OClO + BrCl.  Definition: Total inorganic stratospheric chlorine (e.g., HCl, ClO) resulting from degradation of chlorine-containing source gases (CFCs, HCFCs, VSLS), and natural inorganic chlorine sources (e.g., sea salt and other aerosols).";[['CCMI1_daily']]
zmclono2;Zonal Mean ClONO2 Volume Mixing Ratio;mole_fraction_of_chlorine_nitrate_in_air;;[['CCMI1_monthly']]
tas;Air Temperature;air_temperature;unset;[['SPECS_6hr', 'SPECS_day']]
mrso;Total soil moisture content;soil_moisture_content;the mass per unit area  (summed over all soil layers) of water in all phases.;[['SPECS_Lmon']]
hfevapds;Temperature Flux due to Evaporation Expressed as Heat Flux Out of Sea Water;temperature_flux_due_to_evaporation_expressed_as_heat_flux_out_of_sea_water;"""This is defined as """"where ice_free_sea over sea""""""";[['CMIP5_Omon']]
rlut4co2;TOA Outgoing Longwave Radiation 4XCO2 Atmosphere;toa_outgoing_longwave_flux;unset;[['CMIP5_cfMon']]
fddtdife;Rate of Change of Net Dissolved Inorganic Iron;tendency_of_ocean_mole_content_of_dissolved_inorganic_iron;vertical integral of net time rate of change of dissolved inorganic iron;[['CMIP5_Omon']]
lwtoacsaer;Clear-Sky LW-RF Aerosols at TOA;unset;proposed name: toa_instantaneous_longwave_forcing_due_to_ambient_aerosol_assuming_clear_sky;[['CCMI1_monthly']]
cfc11;Moles Per Unit Mass of CFC-11 in Sea Water;moles_of_cfc11_per_unit_mass_in_sea_water;unset;[['CMIP5_Omon']]
rhsmax;Surface Daily Maximum Relative Humidity;relative_humidity;This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.;[['CMIP5_day']]
vmo;Ocean Mass Y Transport;ocean_mass_y_transport;unset;[['CMIP5_Omon']]
cl;Cloud Area Fraction;cloud_area_fraction_in_atmosphere_layer;Include both large-scale and convective clouds.;[['CCMI1_daily']]
ec550aer;Ambient Aerosol Extinction at 550 nm;volume_extinction_coefficient_in_air_due_to_ambient_aerosol;"""""""ambient"""" means """"wetted"""".  """;[['CMIP5_aero']]
nogwfluxe;Zonal Component of Upward Momentum Flux by Eastward Propagating Non-Oro GWs;upward_eastward_momentum_flux_in_air_due_to_nonorographic_eastward_gravity_waves;Zonal component (positive eastward) of the non-orographic gravity wave momentum flux carried by eastward propagating waves, including any flux out of the top of the model (e.g., add additional level to the output file for model top. Set flux at this level to zero if nothing escapes to outer space in your model). Derived either from daily means or 6hr fields (use instantaneous daily fields or 12 hr fields if the 6 hr data are not available).;[['CCMI1_monthly']]
clis;Mass Fraction of Stratiform Cloud Ice;mass_fraction_of_stratiform_cloud_ice_in_air;Calculate as the mass of stratiform cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.;[['CMIP5_cf3hr']]
wo;W;upward_sea_water_velocity;;[['SPECS_Omon']]
drydust;Dry Deposition Rate of Dust;tendency_of_atmosphere_mass_content_of_dust_dry_aerosol_due_to_dry_deposition;Dry deposition includes gravitational settling, impact scavenging, and turbulent deposition.;[['CCMI1_monthly']]
residualFrac;Fraction of Grid Cell that is Land but Neither Vegetation-Covered nor Bare Soil;area_fraction;"fraction of entire grid cell  that is land and is covered by """"non-vegetation"""" and """"non-bare-soil"""" (e.g., urban, ice, lakes, etc.)";[['CMIP5_Lmon', 'SPECS_Lmon']]
emianh3;Anthropogenic Emission Rate of NH3;unset;Includes agricultural waste burning but no other biomass burning. proposed name: tendency_of_atmosphere_mass_content_of_anthropogenic_ammonia_due_to_emission. Integrate 3D emission field vertically to 2d field.;[['CCMI1_monthly']]
hfgeou;Upward Geothermal Heat Flux at Sea Floor;upward_geothermal_heat_flux_at_sea_floor;unset;[['CMIP5_Omon', 'CMIP5_fx']]
cheaqph2o2so4;Aqueous-Phase Production Rate of SO4 via S(iv)+H2O2;unset;proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_aqueous_phase_net_chemical_production_by_Siv_plus_H2O2;[['CCMI1_monthly']]
diftrebo;Ocean Tracer Epineutral Biharmonic Diffusivity;ocean_tracer_epineutral_biharmonic_diffusivity;unset;[['CMIP5_Oclim']]
nbp;Carbon Mass Flux out of Atmosphere due to Net Biospheric Production on Land;surface_net_downward_mass_flux_of_carbon_dioxide_expressed_as_carbon_due_to_all_land_processes;This is the net mass flux of carbon between land and atmosphere calculated as photosynthesis MINUS the sum of  plant and soil respiration, carbonfluxes  from fire, harvest, grazing  and land use change. Positive flux  is into the land.;[['CMIP5_Lmon', 'SPECS_Lmon']]
clisccp;ISCCP Cloud Area Fraction;isccp_cloud_area_fraction;unset;[['CMIP5_cfMon']]
ta30;Air Temperature at 30 hPa;air_temperature;Temperature on the 30 hPa surface;[['CCMI1_daily']]
pdi;Diatom Primary Carbon Production;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diatoms;Primary (organic carbon) production by the diatom component alone;[['CMIP5_Oyr']]
sim;Sea Ice Plus Surface Snow Amount;sea_ice_and_surface_snow_amount;the  mass per unit area of sea ice plus snow in the ocean portion of the grid cell (averaging over the entire ocean portion, including the ice-free fraction).  Reported as 0.0 in regions free of sea ice.;[['CMIP5_OImon']]
tauuo;Surface Downward X Stress;surface_downward_x_stress;This is the stress on the liquid ocean from overlying atmosphere, sea ice, ice shelf, etc.;[['CMIP5_Omon']]
ta40;Air Temperature at 40 hPa;air_temperature;Temperature on the 40 hPa surface;[['CCMI1_daily']]
rsdscs;Surface Downwelling Clear-Sky Shortwave Radiation;surface_downwelling_shortwave_flux_in_air_assuming_clear_sky;unset;[['CMIP5_Amon', 'CMIP5_cf3hr', 'CMIP5_cfDay', 'CMIP5_cfSites']]
rsucs;Upwelling Clear-Sky Shortwave Radiation;upwelling_shortwave_flux_in_air_assuming_clear_sky;Includes also the fluxes at the surface and TOA.;[['CMIP5_cfMon']]
vmrco50eu;co_50_eu Volume Mixing Ratio;unset;"emitted as anthropogenic CO over Europe (25N-65N; 10W-50E) (emission file available from HTAP), uniform fixed 50-day exponential decay.";[['CCMI1_monthly']]
dryso2;Dry Deposition Rate of SO2;tendency_of_atmosphere_mass_content_of_sulfur_dioxide_due_to_dry_deposition;dry deposition includes gravitational settling, impact scavenging, and turbulent deposition;[['CCMI1_monthly']]
gsto;Stomatal Conductance of Water Vapour;unset;(m2 is the projected leaf area)  Full units are mmol H2O/m^2 leaf area/sec.;[['CCMI1_monthly']]
cheaqpo3so4;Aqueous-Phase Production Rate of SO4 via S(iv)+O3;unset;proposed name: tendency_of_atmosphere_mass_content_of_sulfate_dry_aerosol_due_to_aqueous_phase_net_chemical_production_by_Siv_plus_O3;[['CCMI1_monthly']]
tnsclwcd;Tendency of Mass Fraction of Stratiform Cloud Liquid Water Due to Convective Detrainment;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_convective_detrainment;unset;[['CMIP5_cfMon']]
fddtdip;Rate of Change of Net Dissolved Inorganic Phosphate;tendency_of_ocean_mole_content_of_dissolved_inorganic_phosphorus;vertical integral of net  time rate of change of phosphate;[['CMIP5_Omon']]
tslsi;Surface Temperature Where Land or Sea Ice;surface_temperature;"""""skin"""" temperature of all surfaces except open ocean, sampled synoptically.";[['CMIP5_3hr']]
wetbc;Wet Deposition Rate of Black Carbon Aerosol Mass;tendency_of_atmosphere_mass_content_of_black_carbon_dry_aerosol_due_to_wet_deposition;unset;[['CMIP5_aero']]
volo;Sea Water Volume;sea_water_volume;unset;[['CMIP5_Omon']]
hfbasinba;Northward Ocean Heat Transport due to Bolus Advection;northward_ocean_heat_transport_due_to_bolus_advection;unset;[['CMIP5_Omon']]
drynh3;Dry Deposition Rate of NH3;tendency_of_atmosphere_mass_content_of_ammonia_due_to_dry_deposition;dry deposition includes gravitational settling, impact scavenging, and turbulent deposition;[['CCMI1_monthly']]
